Date,Year,Quarter,UK Region,LAD Code,Local Authority,Resettlement Scheme,Persons
2018-04-01,2018,2,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,Vulnerable Persons Resettlement Scheme,18
2018-04-01,2018,2,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",Vulnerable Persons Resettlement Scheme,16
2018-04-01,2018,2,Yorkshire and The Humber,E08000034,Kirklees,Vulnerable Persons Resettlement Scheme,8
2018-04-01,2018,2,Yorkshire and The Humber,E08000035,Leeds,Vulnerable Children Resettlement Scheme,7
2018-04-01,2018,2,Yorkshire and The Humber,E08000035,Leeds,Vulnerable Persons Resettlement Scheme,10
2018-04-01,2018,2,Yorkshire and The Humber,E06000013,North Lincolnshire,Vulnerable Persons Resettlement Scheme,5
2018-04-01,2018,2,Yorkshire and The Humber,E08000019,Sheffield,Vulnerable Persons Resettlement Scheme,26
2018-04-01,2018,2,Yorkshire and The Humber,E08000036,Wakefield,Vulnerable Persons Resettlement Scheme,8
2018-07-01,2018,3,East Midlands,E07000129,Blaby,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,East Midlands,E07000033,Bolsover,Vulnerable Persons Resettlement Scheme,10
2018-07-01,2018,3,East Midlands,E07000172,Broxtowe,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,East Midlands,E07000035,Derbyshire Dales,Vulnerable Children Resettlement Scheme,1
2018-07-01,2018,3,East Midlands,E07000035,Derbyshire Dales,Vulnerable Persons Resettlement Scheme,7
2018-07-01,2018,3,East Midlands,E07000132,Hinckley and Bosworth,Vulnerable Persons Resettlement Scheme,9
2018-07-01,2018,3,East Midlands,E07000174,Mansfield,Vulnerable Persons Resettlement Scheme,10
2018-07-01,2018,3,East Midlands,E07000175,Newark and Sherwood,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,East Midlands,E06000018,Nottingham,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,East of England,E06000055,Bedford,Vulnerable Persons Resettlement Scheme,8
2018-07-01,2018,3,East of England,E07000008,Cambridge,Vulnerable Children Resettlement Scheme,5
2018-07-01,2018,3,East of England,E06000056,Central Bedfordshire,Vulnerable Persons Resettlement Scheme,8
2018-07-01,2018,3,East of England,E07000072,Epping Forest,Vulnerable Persons Resettlement Scheme,4
2018-07-01,2018,3,East of England,E07000202,Ipswich,Vulnerable Children Resettlement Scheme,5
2018-07-01,2018,3,East of England,E07000202,Ipswich,Vulnerable Persons Resettlement Scheme,6
2018-07-01,2018,3,East of England,E07000099,North Hertfordshire,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,East of England,E07000103,Watford,Vulnerable Children Resettlement Scheme,9
2018-07-01,2018,3,London,E09000007,Camden,Vulnerable Persons Resettlement Scheme,4
2018-07-01,2018,3,London,E09000009,Ealing,Vulnerable Persons Resettlement Scheme,4
2018-07-01,2018,3,London,E09000011,Greenwich,Vulnerable Persons Resettlement Scheme,11
2018-07-01,2018,3,London,E09000018,Hounslow,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,London,E09000019,Islington,Vulnerable Persons Resettlement Scheme,4
2018-07-01,2018,3,London,E09000022,Lambeth,Vulnerable Persons Resettlement Scheme,3
2018-07-01,2018,3,London,E09000031,Waltham Forest,Vulnerable Persons Resettlement Scheme,4
2018-07-01,2018,3,London,E09000032,Wandsworth,Vulnerable Persons Resettlement Scheme,12
2018-07-01,2018,3,North East,E06000047,County Durham,Vulnerable Children Resettlement Scheme,10
2018-07-01,2018,3,North East,E06000047,County Durham,Vulnerable Persons Resettlement Scheme,18
2018-07-01,2018,3,North East,E08000037,Gateshead,Vulnerable Children Resettlement Scheme,13
2018-07-01,2018,3,North East,E08000037,Gateshead,Vulnerable Persons Resettlement Scheme,23
2018-07-01,2018,3,North East,E08000021,Newcastle upon Tyne,Vulnerable Children Resettlement Scheme,21
2018-07-01,2018,3,North East,E08000021,Newcastle upon Tyne,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,North East,E06000057,Northumberland,Vulnerable Children Resettlement Scheme,8
2018-07-01,2018,3,North East,E06000057,Northumberland,Vulnerable Persons Resettlement Scheme,14
2018-07-01,2018,3,North East,E06000003,Redcar and Cleveland,Vulnerable Children Resettlement Scheme,8
2018-07-01,2018,3,North East,E06000003,Redcar and Cleveland,Vulnerable Persons Resettlement Scheme,9
2018-07-01,2018,3,North West,E07000026,Allerdale,Vulnerable Persons Resettlement Scheme,8
2018-07-01,2018,3,North West,E07000027,Barrow-in-Furness,Vulnerable Persons Resettlement Scheme,4
2018-07-01,2018,3,North West,E06000009,Blackpool,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,North West,E07000117,Burnley,Vulnerable Persons Resettlement Scheme,20
2018-07-01,2018,3,North West,E08000002,Bury,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,North West,E07000028,Carlisle,Vulnerable Persons Resettlement Scheme,14
2018-07-01,2018,3,North West,E06000050,Cheshire West and Chester,Vulnerable Persons Resettlement Scheme,14
2018-07-01,2018,3,North West,E07000118,Chorley,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,North West,E06000006,Halton,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,North West,E07000120,Hyndburn,Vulnerable Persons Resettlement Scheme,49
2018-07-01,2018,3,North West,E07000121,Lancaster,Vulnerable Persons Resettlement Scheme,26
2018-07-01,2018,3,North West,E07000123,Preston,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,North West,E07000125,Rossendale,Vulnerable Persons Resettlement Scheme,18
2018-07-01,2018,3,North West,E08000014,Sefton,Vulnerable Persons Resettlement Scheme,3
2018-07-01,2018,3,North West,E08000015,Wirral,Vulnerable Persons Resettlement Scheme,3
2018-07-01,2018,3,North West,E07000128,Wyre,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,Northern Ireland,N09000001,Antrim and Newtownabbey,Vulnerable Persons Resettlement Scheme,23
2018-07-01,2018,3,Northern Ireland,N09000011,Ards and North Down,Vulnerable Persons Resettlement Scheme,7
2018-07-01,2018,3,Northern Ireland,N09000003,Belfast,Vulnerable Persons Resettlement Scheme,9
2018-07-01,2018,3,Northern Ireland,N09000005,Derry City and Strabane,Vulnerable Persons Resettlement Scheme,6
2018-07-01,2018,3,Northern Ireland,N09000006,Fermanagh and Omagh,Vulnerable Persons Resettlement Scheme,9
2018-07-01,2018,3,Northern Ireland,N09000007,Lisburn and Castlereagh,Vulnerable Persons Resettlement Scheme,16
2018-07-01,2018,3,Northern Ireland,N09000009,Mid Ulster,Vulnerable Persons Resettlement Scheme,4
2018-07-01,2018,3,Northern Ireland,N09000010,"Newry, Mourne and Down",Vulnerable Persons Resettlement Scheme,12
2018-07-01,2018,3,Scotland,S12000033,Aberdeen City,Vulnerable Persons Resettlement Scheme,1
2018-07-01,2018,3,Scotland,S12000034,Aberdeenshire,Vulnerable Persons Resettlement Scheme,13
2018-07-01,2018,3,Scotland,S12000036,City of Edinburgh,Vulnerable Persons Resettlement Scheme,33
2018-07-01,2018,3,Scotland,S12000006,Dumfries and Galloway,Vulnerable Persons Resettlement Scheme,2
2018-07-01,2018,3,Scotland,S12000042,Dundee City,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,Scotland,S12000008,East Ayrshire,Vulnerable Persons Resettlement Scheme,7
2018-07-01,2018,3,Scotland,S12000010,East Lothian,Vulnerable Persons Resettlement Scheme,3
2018-07-01,2018,3,Scotland,S12000011,East Renfrewshire,Vulnerable Persons Resettlement Scheme,4
2018-07-01,2018,3,Scotland,S12000047,Fife,Vulnerable Persons Resettlement Scheme,7
2018-07-01,2018,3,Scotland,S12000046,Glasgow City,Vulnerable Children Resettlement Scheme,19
2018-07-01,2018,3,Scotland,S12000046,Glasgow City,Vulnerable Persons Resettlement Scheme,19
2018-07-01,2018,3,Scotland,S12000019,Midlothian,Vulnerable Persons Resettlement Scheme,4
2018-07-01,2018,3,Scotland,S12000021,North Ayrshire,Vulnerable Persons Resettlement Scheme,6
2018-07-01,2018,3,Scotland,S12000029,South Lanarkshire,Vulnerable Persons Resettlement Scheme,10
2018-07-01,2018,3,South East,E07000105,Ashford,Vulnerable Persons Resettlement Scheme,18
2018-07-01,2018,3,South East,E06000043,Brighton and Hove,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,South East,E07000005,Chiltern,Vulnerable Children Resettlement Scheme,2
2018-07-01,2018,3,South East,E07000226,Crawley,Vulnerable Persons Resettlement Scheme,11
2018-07-01,2018,3,South East,E07000061,Eastbourne,Vulnerable Children Resettlement Scheme,5
2018-07-01,2018,3,South East,E07000061,Eastbourne,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,South East,E07000207,Elmbridge,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,South East,E07000208,Epsom and Ewell,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,South East,E07000112,Folkestone and Hythe,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,South East,E07000209,Guildford,Vulnerable Persons Resettlement Scheme,6
2018-07-01,2018,3,South East,E07000062,Hastings,Vulnerable Persons Resettlement Scheme,6
2018-07-01,2018,3,South East,E06000042,Milton Keynes,Vulnerable Persons Resettlement Scheme,14
2018-07-01,2018,3,South East,E07000178,Oxford,Vulnerable Persons Resettlement Scheme,8
2018-07-01,2018,3,South East,E07000113,Swale,Vulnerable Persons Resettlement Scheme,10
2018-07-01,2018,3,South East,E07000215,Tandridge,Vulnerable Persons Resettlement Scheme,4
2018-07-01,2018,3,South East,E07000093,Test Valley,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,South East,E06000040,Windsor and Maidenhead,Vulnerable Persons Resettlement Scheme,6
2018-07-01,2018,3,South East,E07000217,Woking,Vulnerable Persons Resettlement Scheme,7
2018-07-01,2018,3,South East,E06000041,Wokingham,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,South West,E06000023,"Bristol, City of",Vulnerable Persons Resettlement Scheme,52
2018-07-01,2018,3,South West,E07000078,Cheltenham,Vulnerable Persons Resettlement Scheme,17
2018-07-01,2018,3,South West,E07000041,Exeter,Vulnerable Persons Resettlement Scheme,4
2018-07-01,2018,3,South West,E07000080,Forest of Dean,Vulnerable Persons Resettlement Scheme,3
2018-07-01,2018,3,South West,E07000050,North Dorset,Vulnerable Persons Resettlement Scheme,4
2018-07-01,2018,3,South West,E06000024,North Somerset,Vulnerable Persons Resettlement Scheme,3
2018-07-01,2018,3,South West,E06000026,Plymouth,Vulnerable Persons Resettlement Scheme,10
2018-07-01,2018,3,South West,E07000189,South Somerset,Vulnerable Persons Resettlement Scheme,3
2018-07-01,2018,3,South West,E07000082,Stroud,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,South West,E07000190,Taunton Deane,Vulnerable Persons Resettlement Scheme,9
2018-07-01,2018,3,South West,E07000052,West Dorset,Vulnerable Persons Resettlement Scheme,4
2018-07-01,2018,3,South West,E07000053,Weymouth and Portland,Vulnerable Persons Resettlement Scheme,2
2018-07-01,2018,3,South West,E06000054,Wiltshire,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,Wales,W06000019,Blaenau Gwent,Vulnerable Children Resettlement Scheme,5
2018-07-01,2018,3,Wales,W06000004,Denbighshire,Vulnerable Persons Resettlement Scheme,7
2018-07-01,2018,3,Wales,W06000001,Isle of Anglesey,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,Wales,W06000022,Newport,Vulnerable Children Resettlement Scheme,15
2018-07-01,2018,3,Wales,W06000022,Newport,Vulnerable Persons Resettlement Scheme,4
2018-07-01,2018,3,Wales,W06000023,Powys,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,Wales,W06000014,Vale of Glamorgan,Vulnerable Persons Resettlement Scheme,18
2018-07-01,2018,3,West Midlands,E08000025,Birmingham,Vulnerable Persons Resettlement Scheme,31
2018-07-01,2018,3,West Midlands,E07000234,Bromsgrove,Vulnerable Persons Resettlement Scheme,1
2018-07-01,2018,3,West Midlands,E08000026,Coventry,Vulnerable Children Resettlement Scheme,4
2018-07-01,2018,3,West Midlands,E08000026,Coventry,Vulnerable Persons Resettlement Scheme,24
2018-07-01,2018,3,West Midlands,E08000027,Dudley,Vulnerable Persons Resettlement Scheme,10
2018-07-01,2018,3,West Midlands,E06000019,"Herefordshire, County of",Vulnerable Children Resettlement Scheme,8
2018-07-01,2018,3,West Midlands,E06000019,"Herefordshire, County of",Vulnerable Persons Resettlement Scheme,19
2018-07-01,2018,3,West Midlands,E07000235,Malvern Hills,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,West Midlands,E07000199,Tamworth,Vulnerable Persons Resettlement Scheme,6
2018-07-01,2018,3,West Midlands,E08000031,Wolverhampton,Vulnerable Persons Resettlement Scheme,23
2018-07-01,2018,3,Yorkshire and The Humber,E08000016,Barnsley,Vulnerable Persons Resettlement Scheme,8
2018-07-01,2018,3,Yorkshire and The Humber,E08000032,Bradford,Vulnerable Children Resettlement Scheme,33
2018-07-01,2018,3,Yorkshire and The Humber,E08000032,Bradford,Vulnerable Persons Resettlement Scheme,8
2018-07-01,2018,3,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,Vulnerable Children Resettlement Scheme,5
2018-07-01,2018,3,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,Vulnerable Persons Resettlement Scheme,9
2018-07-01,2018,3,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",Vulnerable Persons Resettlement Scheme,16
2018-07-01,2018,3,Yorkshire and The Humber,E08000034,Kirklees,Vulnerable Children Resettlement Scheme,4
2018-07-01,2018,3,Yorkshire and The Humber,E08000034,Kirklees,Vulnerable Persons Resettlement Scheme,7
2018-07-01,2018,3,Yorkshire and The Humber,E08000035,Leeds,Vulnerable Children Resettlement Scheme,10
2018-07-01,2018,3,Yorkshire and The Humber,E08000035,Leeds,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,Yorkshire and The Humber,E06000012,North East Lincolnshire,Vulnerable Persons Resettlement Scheme,5
2018-07-01,2018,3,Yorkshire and The Humber,E06000013,North Lincolnshire,Vulnerable Persons Resettlement Scheme,11
2018-07-01,2018,3,Yorkshire and The Humber,E08000019,Sheffield,Vulnerable Persons Resettlement Scheme,30
2018-07-01,2018,3,Yorkshire and The Humber,E08000036,Wakefield,Vulnerable Children Resettlement Scheme,2
2018-07-01,2018,3,Yorkshire and The Humber,E08000036,Wakefield,Vulnerable Persons Resettlement Scheme,9
2018-07-01,2018,3,Yorkshire and The Humber,E06000014,York,Vulnerable Persons Resettlement Scheme,6
2018-10-01,2018,4,East Midlands,E07000170,Ashfield,Vulnerable Persons Resettlement Scheme,9
2018-10-01,2018,4,East Midlands,E07000129,Blaby,Vulnerable Persons Resettlement Scheme,5
2018-10-01,2018,4,East Midlands,E07000037,High Peak,Vulnerable Persons Resettlement Scheme,4
2018-10-01,2018,4,East Midlands,E07000132,Hinckley and Bosworth,Vulnerable Persons Resettlement Scheme,5
2018-10-01,2018,4,East Midlands,E06000016,Leicester,Vulnerable Children Resettlement Scheme,1
2018-10-01,2018,4,East Midlands,E06000016,Leicester,Vulnerable Persons Resettlement Scheme,7
2018-10-01,2018,4,East Midlands,E07000133,Melton,Vulnerable Persons Resettlement Scheme,5
2018-10-01,2018,4,East Midlands,E07000139,North Kesteven,Vulnerable Persons Resettlement Scheme,5
2018-10-01,2018,4,East Midlands,E06000018,Nottingham,Vulnerable Persons Resettlement Scheme,1
2018-10-01,2018,4,East Midlands,E06000017,Rutland,Vulnerable Persons Resettlement Scheme,4
2018-10-01,2018,4,East Midlands,E07000141,South Kesteven,Vulnerable Persons Resettlement Scheme,5
2018-10-01,2018,4,East of England,E06000055,Bedford,Vulnerable Persons Resettlement Scheme,9
2018-10-01,2018,4,East of England,E07000008,Cambridge,Vulnerable Persons Resettlement Scheme,5
2018-10-01,2018,4,East of England,E06000056,Central Bedfordshire,Vulnerable Persons Resettlement Scheme,3
2018-10-01,2018,4,East of England,E07000242,East Hertfordshire,Vulnerable Persons Resettlement Scheme,2
2018-10-01,2018,4,East of England,E07000202,Ipswich,Vulnerable Children Resettlement Scheme,4
2018-10-01,2018,4,East of England,E07000202,Ipswich,Vulnerable Persons Resettlement Scheme,1
2018-10-01,2018,4,East of England,E07000099,North Hertfordshire,Vulnerable Persons Resettlement Scheme,21
2018-10-01,2018,4,East of England,E07000148,Norwich,Vulnerable Persons Resettlement Scheme,21
2018-10-01,2018,4,East of England,E07000077,Uttlesford,Vulnerable Persons Resettlement Scheme,4
2018-10-01,2018,4,East of England,E07000241,Welwyn Hatfield,Vulnerable Persons Resettlement Scheme,5
2018-10-01,2018,4,London,E09000009,Ealing,Vulnerable Persons Resettlement Scheme,8
2018-10-01,2018,4,London,E09000013,Hammersmith and Fulham,Vulnerable Persons Resettlement Scheme,3
2018-10-01,2018,4,London,E09000018,Hounslow,Vulnerable Persons Resettlement Scheme,4
2018-10-01,2018,4,London,E09000021,Kingston upon Thames,Vulnerable Persons Resettlement Scheme,3
2018-10-01,2018,4,London,E09000022,Lambeth,Vulnerable Children Resettlement Scheme,14
2018-10-01,2018,4,London,E09000024,Merton,Vulnerable Persons Resettlement Scheme,5
2018-10-01,2018,4,London,E09000032,Wandsworth,Vulnerable Persons Resettlement Scheme,3
2018-10-01,2018,4,North East,E08000037,Gateshead,Vulnerable Persons Resettlement Scheme,23
2018-10-01,2018,4,North East,E06000001,Hartlepool,Vulnerable Children Resettlement Scheme,10
2018-10-01,2018,4,North East,E06000001,Hartlepool,Vulnerable Persons Resettlement Scheme,13
2018-10-01,2018,4,North East,E06000057,Northumberland,Vulnerable Children Resettlement Scheme,3
2018-10-01,2018,4,North East,E06000057,Northumberland,Vulnerable Persons Resettlement Scheme,6
2018-10-01,2018,4,North East,E06000003,Redcar and Cleveland,Vulnerable Children Resettlement Scheme,20
2018-10-01,2018,4,North East,E06000003,Redcar and Cleveland,Vulnerable Persons Resettlement Scheme,4
2018-10-01,2018,4,North West,E07000026,Allerdale,Vulnerable Persons Resettlement Scheme,8
2018-10-01,2018,4,North West,E07000027,Barrow-in-Furness,Vulnerable Persons Resettlement Scheme,4
2018-10-01,2018,4,North West,E08000002,Bury,Vulnerable Persons Resettlement Scheme,8
2018-10-01,2018,4,North West,E06000049,Cheshire East,Vulnerable Persons Resettlement Scheme,5
2018-10-01,2018,4,North West,E07000118,Chorley,Vulnerable Persons Resettlement Scheme,23
2018-10-01,2018,4,North West,E08000012,Liverpool,Vulnerable Persons Resettlement Scheme,8
2018-10-01,2018,4,North West,E08000003,Manchester,Vulnerable Persons Resettlement Scheme,4
2018-10-01,2018,4,North West,E08000013,St. Helens,Vulnerable Persons Resettlement Scheme,4
2018-10-01,2018,4,Northern Ireland,N09000001,Antrim and Newtownabbey,Vulnerable Persons Resettlement Scheme,52
2018-10-01,2018,4,Northern Ireland,N09000011,Ards and North Down,Vulnerable Persons Resettlement Scheme,12
2018-10-01,2018,4,Northern Ireland,N09000002,"Armagh City, Banbridge and Craigavon",Vulnerable Persons Resettlement Scheme,5
2018-10-01,2018,4,Northern Ireland,N09000003,Belfast,Vulnerable Persons Resettlement Scheme,28
2018-10-01,2018,4,Northern Ireland,N09000006,Fermanagh and Omagh,Vulnerable Persons Resettlement Scheme,30
2018-10-01,2018,4,Northern Ireland,N09000007,Lisburn and Castlereagh,Vulnerable Persons Resettlement Scheme,9
2018-10-01,2018,4,Northern Ireland,N09000009,Mid Ulster,Vulnerable Persons Resettlement Scheme,10
2018-10-01,2018,4,Northern Ireland,N09000010,"Newry, Mourne and Down",Vulnerable Persons Resettlement Scheme,16
2018-10-01,2018,4,Scotland,S12000041,Angus,Vulnerable Persons Resettlement Scheme,4
2018-10-01,2018,4,Scotland,S12000035,Argyll and Bute,Vulnerable Persons Resettlement Scheme,6
2018-10-01,2018,4,Scotland,S12000036,City of Edinburgh,Vulnerable Persons Resettlement Scheme,34
2018-10-01,2018,4,Scotland,S12000006,Dumfries and Galloway,Vulnerable Persons Resettlement Scheme,8
2018-10-01,2018,4,Scotland,S12000042,Dundee City,Vulnerable Children Resettlement Scheme,10
2018-10-01,2018,4,Scotland,S12000010,East Lothian,Vulnerable Persons Resettlement Scheme,4
2018-10-01,2018,4,Scotland,S12000014,Falkirk,Vulnerable Persons Resettlement Scheme,9
2018-10-01,2018,4,Scotland,S12000046,Glasgow City,Vulnerable Children Resettlement Scheme,23
2018-10-01,2018,4,Scotland,S12000018,Inverclyde,Vulnerable Persons Resettlement Scheme,12
2018-10-01,2018,4,Scotland,S12000013,Na h-Eileanan Siar,Vulnerable Persons Resettlement Scheme,8
2018-10-01,2018,4,Scotland,S12000021,North Ayrshire,Vulnerable Persons Resettlement Scheme,5
2018-10-01,2018,4,Scotland,S12000027,Shetland Islands,Vulnerable Persons Resettlement Scheme,7
2018-10-01,2018,4,Scotland,S12000029,South Lanarkshire,Vulnerable Persons Resettlement Scheme,7
2018-10-01,2018,4,Scotland,S12000030,Stirling,Vulnerable Children Resettlement Scheme,7
2018-10-01,2018,4,South East,E07000105,Ashford,Vulnerable Persons Resettlement Scheme,8
2018-10-01,2018,4,South East,E06000043,Brighton and Hove,Vulnerable Persons Resettlement Scheme,11
2018-10-01,2018,4,South East,E07000106,Canterbury,Vulnerable Persons Resettlement Scheme,12
2018-10-01,2018,4,South East,E07000225,Chichester,Vulnerable Persons Resettlement Scheme,11
2018-10-01,2018,4,South East,E07000085,East Hampshire,Vulnerable Persons Resettlement Scheme,8
2018-10-01,2018,4,South East,E07000061,Eastbourne,Vulnerable Children Resettlement Scheme,2
2018-10-01,2018,4,South East,E07000061,Eastbourne,Vulnerable Persons Resettlement Scheme,6
2018-10-01,2018,4,South East,E07000209,Guildford,Vulnerable Persons Resettlement Scheme,11
2018-10-01,2018,4,South East,E07000062,Hastings,Vulnerable Children Resettlement Scheme,6
2018-10-01,2018,4,South East,E07000062,Hastings,Vulnerable Persons Resettlement Scheme,6
2018-10-01,2018,4,South East,E07000110,Maidstone,Vulnerable Persons Resettlement Scheme,5
2018-10-01,2018,4,South East,E06000042,Milton Keynes,Vulnerable Persons Resettlement Scheme,1
2018-10-01,2018,4,South East,E07000178,Oxford,Vulnerable Persons Resettlement Scheme,4
2018-10-01,2018,4,South East,E07000064,Rother,Vulnerable Persons Resettlement Scheme,13
2018-10-01,2018,4,South East,E07000113,Swale,Vulnerable Persons Resettlement Scheme,21
2018-10-01,2018,4,South East,E06000037,West Berkshire,Vulnerable Persons Resettlement Scheme,2
2018-10-01,2018,4,South East,E07000217,Woking,Vulnerable Persons Resettlement Scheme,24
2018-10-01,2018,4,South West,E06000022,Bath and North East Somerset,Vulnerable Persons Resettlement Scheme,10
2018-10-01,2018,4,South West,E06000028,Bournemouth,Vulnerable Persons Resettlement Scheme,3
2018-10-01,2018,4,South West,E06000023,"Bristol, City of",Vulnerable Children Resettlement Scheme,19
2018-10-01,2018,4,South West,E06000023,"Bristol, City of",Vulnerable Persons Resettlement Scheme,13
2018-10-01,2018,4,South West,E07000078,Cheltenham,Vulnerable Persons Resettlement Scheme,9
2018-10-01,2018,4,South West,E07000081,Gloucester,Vulnerable Persons Resettlement Scheme,12
2018-10-01,2018,4,South West,E07000187,Mendip,Vulnerable Persons Resettlement Scheme,5
2018-10-01,2018,4,South West,E06000024,North Somerset,Vulnerable Persons Resettlement Scheme,5
2018-10-01,2018,4,South West,E06000026,Plymouth,Vulnerable Children Resettlement Scheme,6
2018-10-01,2018,4,South West,E06000026,Plymouth,Vulnerable Persons Resettlement Scheme,18
2018-10-01,2018,4,South West,E06000029,Poole,Vulnerable Persons Resettlement Scheme,5
2018-10-01,2018,4,South West,E06000025,South Gloucestershire,Vulnerable Persons Resettlement Scheme,4
2018-10-01,2018,4,South West,E07000053,Weymouth and Portland,Vulnerable Persons Resettlement Scheme,10
2018-10-01,2018,4,Wales,W06000018,Caerphilly,Vulnerable Persons Resettlement Scheme,4
2018-10-01,2018,4,Wales,W06000010,Carmarthenshire,Vulnerable Persons Resettlement Scheme,9
2018-10-01,2018,4,Wales,W06000003,Conwy,Vulnerable Persons Resettlement Scheme,3
2018-10-01,2018,4,Wales,W06000004,Denbighshire,Vulnerable Persons Resettlement Scheme,5
2018-10-01,2018,4,Wales,W06000002,Gwynedd,Vulnerable Persons Resettlement Scheme,4
2018-10-01,2018,4,Wales,W06000001,Isle of Anglesey,Vulnerable Persons Resettlement Scheme,3
2018-10-01,2018,4,Wales,W06000022,Newport,Vulnerable Children Resettlement Scheme,1
2018-10-01,2018,4,Wales,W06000009,Pembrokeshire,Vulnerable Persons Resettlement Scheme,11
2018-10-01,2018,4,Wales,W06000023,Powys,Vulnerable Persons Resettlement Scheme,15
2018-10-01,2018,4,Wales,W06000020,Torfaen,Vulnerable Persons Resettlement Scheme,5
2018-10-01,2018,4,Wales,W06000014,Vale of Glamorgan,Vulnerable Persons Resettlement Scheme,7
2018-10-01,2018,4,West Midlands,E08000025,Birmingham,Vulnerable Persons Resettlement Scheme,24
2018-10-01,2018,4,West Midlands,E07000234,Bromsgrove,Vulnerable Persons Resettlement Scheme,6
2018-10-01,2018,4,West Midlands,E08000026,Coventry,Vulnerable Children Resettlement Scheme,8
2018-10-01,2018,4,West Midlands,E08000026,Coventry,Vulnerable Persons Resettlement Scheme,34
2018-10-01,2018,4,West Midlands,E08000027,Dudley,Vulnerable Persons Resettlement Scheme,10
2018-10-01,2018,4,West Midlands,E07000235,Malvern Hills,Vulnerable Persons Resettlement Scheme,9
2018-10-01,2018,4,West Midlands,E07000195,Newcastle-under-Lyme,Vulnerable Children Resettlement Scheme,2
2018-10-01,2018,4,West Midlands,E06000051,Shropshire,Vulnerable Persons Resettlement Scheme,14
2018-10-01,2018,4,West Midlands,E07000221,Stratford-on-Avon,Vulnerable Persons Resettlement Scheme,3
2018-10-01,2018,4,Yorkshire and The Humber,E08000032,Bradford,Vulnerable Children Resettlement Scheme,19
2018-10-01,2018,4,Yorkshire and The Humber,E08000032,Bradford,Vulnerable Persons Resettlement Scheme,5
2018-10-01,2018,4,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,Vulnerable Children Resettlement Scheme,3
2018-10-01,2018,4,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,Vulnerable Persons Resettlement Scheme,5
2018-10-01,2018,4,Yorkshire and The Humber,E07000164,Hambleton,Vulnerable Children Resettlement Scheme,1
2018-10-01,2018,4,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",Vulnerable Children Resettlement Scheme,8
2018-10-01,2018,4,Yorkshire and The Humber,E08000034,Kirklees,Vulnerable Children Resettlement Scheme,9
2018-10-01,2018,4,Yorkshire and The Humber,E08000034,Kirklees,Vulnerable Persons Resettlement Scheme,5
2018-10-01,2018,4,Yorkshire and The Humber,E08000035,Leeds,Vulnerable Persons Resettlement Scheme,16
2018-10-01,2018,4,Yorkshire and The Humber,E06000012,North East Lincolnshire,Vulnerable Children Resettlement Scheme,3
2018-10-01,2018,4,Yorkshire and The Humber,E08000018,Rotherham,Vulnerable Persons Resettlement Scheme,4
2018-10-01,2018,4,Yorkshire and The Humber,E08000019,Sheffield,Vulnerable Persons Resettlement Scheme,10
2018-10-01,2018,4,Yorkshire and The Humber,E08000036,Wakefield,Vulnerable Children Resettlement Scheme,4
2018-10-01,2018,4,Yorkshire and The Humber,E08000036,Wakefield,Vulnerable Persons Resettlement Scheme,10
2018-10-01,2018,4,Yorkshire and The Humber,E06000014,York,Vulnerable Persons Resettlement Scheme,3
2019-01-01,2019,1,East Midlands,E07000172,Broxtowe,Vulnerable Persons Resettlement Scheme,9
